address_neighborhood,pricingInfos_price,predict_price,variacao
Vila Conde do Pinhal,178500.0,0.0,-1.0
Vila Congonhas,574000.0,596947.2199046349,0.0399777350254964
Vila Constanca,244999.0,327583.83782459627,0.3370823465589503
Vila Constancia,206500.0,0.0,-1.0
Vila Constança,343000.0,272174.76257541165,-0.20648757266643836
Vila Continental,317100.0,0.0,-1.0
Vila Corberi,294000.0,0.0,-1.0
Vila Cordeiro,673190.0,890002.5467741058,0.32206739074274093
Vila Cosmopolita,139300.0,0.0,-1.0
Vila Costa Melo,409500.0,0.0,-1.0
Vila Cruz das Almas,230999.0,258251.30474650985,0.11797585594097737
Vila Cruzeiro,681100.0,534740.6619099102,-0.21488670986652447
Vila Cunha Bueno,191382.0,208105.62227979206,0.08738346490156901
Vila Curuçá,210000.0,178318.91291781276,-0.15086231943898687
Vila Curuçá Velha,175000.0,214283.584813788,0.2244776275073601
Vila Dalila,318500.0,0.0,-1.0
Vila Dalva,371000.0,0.0,-1.0
Vila Damaceno,133000.0,0.0,-1.0
Vila Darli,392000.0,0.0,-1.0
Vila Deodoro,482999.0,318217.0548276303,-0.341164153905846
Vila Dinorah,700000.0,0.0,-1.0
Vila Dionisia,224000.0,256446.28356874894,0.14484948021762922
Vila Diva,385000.0,336354.09879998217,-0.1263529901299164
Vila Diva (Zona Leste),662200.0,653458.0037089917,-0.013201444112063254
Vila Diva (Zona Norte),272999.5,0.0,-1.0
Vila Divina Pastora,330050.0,257440.10758692742,-0.21999664418443443
Vila Dom Pedro I,448000.0,391429.1999172568,-0.12627410732755184
Vila Dom Pedro II,419300.0,374807.40356569836,-0.10611160609182357
Vila Domitila,196000.0,205605.7661475982,0.0490090109571335
Vila Dona Augusta,244299.0,0.0,-1.0
Vila Dorna,360850.0,0.0,-1.0
Vila Duarte,364000.0,0.0,-1.0
Vila Ede,336000.0,289041.5652710716,-0.13975724621704877
Vila Elze,297499.5,0.0,-1.0
Vila Ema,258999.0,264917.64575626404,0.022852002348518807
Vila Emir,211750.0,259157.4390993882,0.2238840099144661
Vila Erna,290499.5,262240.45450043015,-0.09727743248979726
Vila Espanhola,371000.0,225119.2670063625,-0.39320952289390165
Vila Esperanca,255499.0,0.0,-1.0
Vila Esperança,243249.0,225238.1504659428,-0.0740428512925323
Vila Ester,752499.5,1080767.7714519813,0.43623719544262984
Vila Ester (Zona Norte),475999.0,729556.2809702232,0.5326844824678691
Vila Euthalia,329000.0,0.0,-1.0
Vila Fachini,189000.0,0.0,-1.0
Vila Fanton,1575000.0,0.0,-1.0
Vila Fazzeoni,125999.0,164720.78725409257,0.3073182108912973
Vila Feliz,311500.0,234765.50000037547,-0.2463386837869166
Vila Fernandes,385000.0,420819.2897233457,0.09303711616453425
Vila Fiat Lux,546000.0,0.0,-1.0
Vila Fidalgo,237999.0,305795.38296533795,0.28485994884574284
Vila Firmiano Pinto,514499.0,421092.1079567498,-0.18154921981043737
Vila Formosa,392000.0,354458.1091221318,-0.09577012979048016
Vila Francos,336700.0,0.0,-1.0
Vila Friburgo,489999.0,0.0,-1.0
Vila Frugoli,595000.0,0.0,-1.0
Vila Fátima,406000.0,0.0,-1.0
Vila Gea,521499.5,0.0,-1.0
Vila Genioli,525000.0,0.0,-1.0
Vila Germinal,364000.0,0.0,-1.0
Vila Gertrudes,588000.0,490820.4527152045,-0.16527133891972023
Vila Giordano,245000.0,0.0,-1.0
Vila Gomes,350000.0,321065.8366480586,-0.08266903814840398
Vila Gomes Cardim,560000.0,482157.36039026774,-0.13900471358880762
Vila Gouveia,1484000.0,0.0,-1.0
Vila Graciosa,315000.0,404847.7808766345,0.28523105040201435
Vila Granada,336000.0,212196.96395275355,-0.36846141680728106
Vila Graziela,465500.0,0.0,-1.0
Vila Guaca,449750.0,0.0,-1.0
Vila Guarani,313600.0,356476.8796697577,0.13672474384489064
Vila Guarani (Z Sul),453599.5,530503.6061069062,0.1695418670146378
Vila Guarani (Zona Sul),314650.0,0.0,-1.0
Vila Guarani(Zona Leste),133000.0,0.0,-1.0
Vila Guedes,385000.0,269605.34697095025,-0.29972637150402537
Vila Guilherme,329000.0,311616.48487806896,-0.05283743198155333
Vila Guilhermina,392000.0,262929.5769058851,-0.32926128340335437
Vila Gumercindo,503999.0,455326.80201340164,-0.0965720130131178
Vila Gustavo,321650.0,297213.98878586874,-0.07597081055225019
Vila Hamburguesa,420000.0,0.0,-1.0
Vila Hebe,385000.0,0.0,-1.0
Vila Helena,406000.0,1744027.3325532048,3.295633824022672
Vila Heliopolis,164500.0,0.0,-1.0
Vila Heliópolis,161000.0,0.0,-1.0
Vila Hermínia,276500.0,0.0,-1.0
Vila Homero,237999.0,0.0,-1.0
Vila Ida,2082499.5,637859.829772508,-0.6937046900743515
Vila Imperio,243599.0,0.0,-1.0
Vila Império,222337.0,0.0,-1.0
Vila Inah,1050000.0,0.0,-1.0
Vila Independencia,290500.0,280055.7517637052,-0.035952661742839176
Vila Independência,289800.0,329141.92800207896,0.1357554451417493
Vila Indiana,574000.0,422872.9048731915,-0.2632876221721403
Vila Industrial,210000.0,213633.85281652948,0.017304061031092832
Vila Inglesa,264600.0,272234.2642614025,0.028852094714295173
Vila Invernada,455000.0,426670.0424303706,-0.06226364301017451
Vila Iorio,267330.0,264623.5352299539,-0.010124059290188558
Vila Ipojuca,654500.0,572538.1393195235,-0.12522820577612914
Vila Irmaos Arnoni,857500.0,0.0,-1.0
Vila Irmãos Arnoni,560350.0,253573.87674623143,-0.5474723356005506
Vila Isa,427000.0,370589.84867252473,-0.1321080827341341
Vila Ismenia,255499.5,0.0,-1.0
Vila Isolina Mazzei,391300.0,378577.8529672063,-0.03251251477841488
Vila Itaberaba,192500.0,0.0,-1.0
Vila Itaim,244999.0,0.0,-1.0
Vila Ivg,371000.0,0.0,-1.0
Vila Ivone,244999.0,270123.55442136,0.10254962028971559
Vila Izolina,295750.0,0.0,-1.0
Vila Iório,216999.5,242222.9560561721,0.11623739251091392
Vila Jacui,243249.0,210003.14602823943,-0.13667416503977647
Vila Jacuí,213500.0,654011.3201932756,2.0632848720996515
Vila Jaguara,419300.0,268238.1136534608,-0.3602716106523711
Vila Jaguari,315000.0,0.0,-1.0
Vila Jaragua,227500.0,215185.2151046747,-0.054130922616814514
Vila Jaraguá,192500.0,209989.45793127138,0.0908543269156954
Vila Jatai,540050.0,0.0,-1.0
Vila Joao Batista,203000.0,0.0,-1.0
Vila João Batista,237999.0,0.0,-1.0
Vila Lageado,315000.0,371083.17944472714,0.1780418395070702
Vila Lais,458500.0,0.0,-1.0
Vila Laís,353500.0,0.0,-1.0
Vila Leonor,295750.0,344646.3281735551,0.16532993465276435
Vila Leopoldina,623000.0,523109.1797813572,-0.16033839521451498
Vila Libanesa,472499.0,0.0,-1.0
Vila Lisboa,281960.0,609640.8755372692,1.1621537648505789
Vila Liviero,178500.0,0.0,-1.0
Vila Londrina,287000.0,0.0,-1.0
Vila Lourdes,88290.0,180483.63605450778,1.044213796064195
Vila Lucia,378000.0,401093.3141142759,0.0610934235827405
Vila Lucia Elvira,629300.0,0.0,-1.0
Vila Lúcia,441000.0,325735.85236075247,-0.26136994929534585
Vila Lúcia Elvira,556500.0,0.0,-1.0
Vila Macedopolis,332500.0,0.0,-1.0
Vila Macedópolis,364000.0,287510.8454525473,-0.2101350399655294
Vila Madalena,1167698.0,647594.6143911699,-0.44540916025276234
Vila Mafra,475999.0,277244.9376813738,-0.41755142829843384
Vila Mangalot,315000.0,246422.82256300608,-0.21770532519680608
Vila Maracana,194250.0,227286.71222504444,0.1700731646076934
Vila Maracanã,260750.0,184648.35162523124,-0.2918567531151247
Vila Marari,336000.0,0.0,-1.0
Vila Margarida,333200.0,0.0,-1.0
Vila Maria,420000.0,350834.05687310616,-0.16468081696879489
Vila Maria Alta,455000.0,383797.1093789559,-0.15648986949680022
Vila Maria Baixa,511000.0,402796.7813918699,-0.21174798162060693
Vila Maria Luisa,553000.0,0.0,-1.0
Vila Maria Trindade,448000.0,0.0,-1.0
Vila Mariana,667800.0,578046.8009796281,-0.13440131629286
Vila Marieta,367500.0,217006.64528590575,-0.4095057271131817
Vila Marilena,315000.0,0.0,-1.0
Vila Marina,244999.0,261180.3583087279,0.06604663002186917
Vila Mariza Mazzei,840000.0,0.0,-1.0
Vila Marte,320250.0,0.0,-1.0
Vila Mascote,529549.5,499347.57906755456,-0.05703323472582911
Vila Matilde,330750.0,325219.2883698966,-0.016721728284515236
Vila Mazzei,315000.0,310008.6763127332,-0.015845472023069185
Vila Medeiros,364000.0,308938.4373909442,-0.15126802914575765
Vila Mendes,185850.0,209307.5762257839,0.1262177897540162
Vila Mesquita,346150.0,0.0,-1.0
Vila Miami,178500.0,0.0,-1.0
Vila Minerva,205800.0,0.0,-1.0
Vila Mira,604100.0,288588.48402674525,-0.5222835887655268
Vila Mirante,318500.0,248445.34340885363,-0.2199518260318567
Vila Miriam,244999.0,252784.66101095075,0.03177833791546392
Vila Missionária,1120000.0,0.0,-1.0
Vila Moinho Velho,385000.0,388959.0721298023,0.010283304233252855
Vila Monte Alegre,468999.0,439729.89483427606,-0.062407606766163526
Vila Monte Santo,193200.0,195440.3365767725,0.01159594501435035
Vila Monumento,489999.0,419880.81243776105,-0.14309863400178158
Vila Moraes,280000.0,312169.04190906807,0.1148894353895289
Vila Moreira,254099.0,289174.10471238923,0.13803716154880274
Vila Morse,500499.0,506815.7825212176,0.012620969315058739
Vila Morumbi,1106000.0,1005812.1861453056,-0.09058572681256272
Vila Nair,489999.0,463562.06402983126,-0.05395304065961104
Vila Nancy,179200.0,0.0,-1.0
Vila Natal,287000.0,0.0,-1.0
Vila Natalia,434000.0,0.0,-1.0
Vila Natália,363999.0,245206.08890080408,-0.3263550479512194
Vila Nelson,237649.0,304048.1165189454,0.2793999407485215
Vila Nhocune,343000.0,199224.8769130733,-0.4191694550639262
Vila Nilo,283500.0,272369.35272486124,-0.0392615424167152
Vila Nina,406000.0,0.0,-1.0
Vila Nivi,315000.0,311019.217654204,-0.012637404272368258
Vila Norma,413000.0,209751.5688236141,-0.49212695200093437
Vila Nossa Senhora do Retiro,385000.0,0.0,-1.0
Vila Nova,606549.0,0.0,-1.0
Vila Nova Alba,266000.0,284772.8567988754,0.07057464961983229
Vila Nova Cachoeirinha,244999.0,261285.55167180995,0.06647599244000979
Vila Nova Caledonia,525000.0,0.0,-1.0
Vila Nova Caledônia,654499.5,635936.3350632308,-0.028362382151199794
Vila Nova Carolina,266000.0,0.0,-1.0
Vila Nova Conceição,1503530.0,872034.8993058123,-0.42000831422997065
Vila Nova Curuca,154000.0,0.0,-1.0
Vila Nova Curuçá,196700.0,176798.08414319906,-0.10117903333401601
Vila Nova Galvão,280000.0,0.0,-1.0
Vila Nova Jaguaré,336000.0,0.0,-1.0
Vila Nova Jaragua,923999.0,0.0,-1.0
Vila Nova Jaraguá,171500.0,0.0,-1.0
Vila Nova Manchester,378000.0,358330.85268143186,-0.05203478126605332
Vila Nova Mazzei,364000.0,282726.41072523955,-0.223279091414177
Vila Nova Parada,210000.0,0.0,-1.0
Vila Nova Pauliceia,380100.0,0.0,-1.0
Vila Nova Savoia,342300.0,259705.95451071567,-0.24129139786527698
Vila Nova Utinga,409500.0,0.0,-1.0
Vila Nova York,371000.0,0.0,-1.0
Vila Olimpia,693000.0,642532.6377366439,-0.0728244765704994
Vila Olinda,334950.0,270950.9376829746,-0.19107049505008322
Vila Olympia,413000.0,0.0,-1.0
Vila Olímpia,661500.0,585633.2392852668,-0.11468898067231015
Vila Oratorio,574000.0,0.0,-1.0
Vila Oratório,430500.0,325842.05585889297,-0.24310788418375617
Vila Paiva,510999.0,335320.1650298854,-0.3437948703815753
Vila Palmeiras,308000.0,263718.9843580584,-0.14376953130500514
Vila Paranagua,223999.5,0.0,-1.0
Vila Paranaguá,206500.0,212430.30120223138,0.028718165628239145
Vila Parque Jabaquara,280000.0,301401.4534031058,0.07643376215394926
Vila Pauliceia,486499.0,592257.2799865057,0.21738642831024468
Vila Paulicéia,525000.0,488617.48719260795,-0.06930002439503247
Vila Paulista,427000.0,448050.01472677995,0.049297458376533765
Vila Paulistana,294000.0,0.0,-1.0
Vila Paulistania,525000.0,0.0,-1.0
Vila Paulo Silas,290500.0,339759.42232930224,0.16956771886162558
Vila Pedra Branca,489999.0,0.0,-1.0
Vila Pedroso,376600.0,0.0,-1.0
Vila Penteado,279300.0,297766.2070685445,0.06611602960452756
Vila Pereira Barreto,383460.0,360355.41884398734,-0.060252910749524435
Vila Pereira Cerca,455000.0,342666.1028251797,-0.2468876860985062
Vila Perus,336000.0,0.0,-1.0
Vila Piaui,455000.0,0.0,-1.0
Vila Piauí,455000.0,0.0,-1.0
Vila Picinin,385000.0,0.0,-1.0
Vila Pierina,203000.0,218953.29107469847,0.07858764076206137
Vila Piracicaba,585200.0,0.0,-1.0
Vila Pirajussara,372399.0,201450.51498574528,-0.4590465737401409
Vila Pirituba,296800.0,247204.3631282921,-0.16710120239793758
Vila Pita,224000.0,236471.6637128282,0.05567707014655432
Vila Polopoli,392000.0,319649.75205870596,-0.1845669590339134
Vila Pompeia,648550.0,584136.3712600621,-0.09931944914029434
Vila Pompéia,553000.0,530235.9280496134,-0.04116468707122356
Vila Ponte Rasa,266000.0,187029.2331201795,-0.2968825822549642
Vila Popular,112000.0,0.0,-1.0
Vila Portugal,203000.0,0.0,-1.0
Vila Portuguesa,280000.0,0.0,-1.0
Vila Prado,420000.0,462011.73495742225,0.10002794037481477
Vila Prel,266000.0,218895.05175167116,-0.1770862716102588
Vila Primavera,395430.0,357429.51729002944,-0.09609913944306336
Vila Princesa Isabel,207900.0,184241.4976611426,-0.11379751004741412
Vila Progredior,840000.0,806444.605107772,-0.03994689868122381
Vila Progresso,143500.0,0.0,-1.0
Vila Progresso (Zona Norte),297500.0,0.0,-1.0
Vila Prudente,350000.0,341280.3847978132,-0.024913186291962264
Vila Ramos,332500.0,0.0,-1.0
Vila Raquel,150500.0,0.0,-1.0
Vila Re,244999.0,208507.60473016903,-0.1489450784282016
Vila Regente Feijo,742000.0,682643.8107528235,-0.07999486421452362
Vila Regente Feijó,525000.0,451677.99228967377,-0.13966096706728803
Vila Regina,204050.0,226434.1563418601,0.10969936947738357
Vila Renato,258999.0,0.0,-1.0
Vila Renato (Zona Norte),175000.0,243018.0672371488,0.3886746699265644
Vila Rica,280000.0,0.0,-1.0
Vila Rio Branco,297500.0,0.0,-1.0
Vila Robertina,184030.0,0.0,-1.0
Vila Romana,840000.0,733645.4392902739,-0.12661257227348344
Vila Romano,441000.0,0.0,-1.0
Vila Romero,444500.0,386966.3751563065,-0.12943447658873686
Vila Roque,244999.0,248630.77270358172,0.014823622560017569
Vila Rosa,413000.0,0.0,-1.0
Vila Rosaria,274749.5,0.0,-1.0
Vila Rui Barbosa,222249.5,215070.69398105846,-0.03230066217895444
Vila Ré,244999.0,191141.7698332873,-0.2198263265022008
Vila Sabrina,315000.0,267293.6180869678,-0.15144883146994348
Vila Salete,416500.0,0.0,-1.0
Vila Santa Catarina,297500.0,475743.99361503846,0.5991394743362637
Vila Santa Clara,343000.0,317568.4241836299,-0.07414453590778447
Vila Santa Cruz,289800.0,222076.89056132367,-0.23368912849784795
Vila Santa Cruz (Zona Leste),105000.0,0.0,-1.0
Vila Santa Edwiges,203000.0,0.0,-1.0
Vila Santa Ines,150500.0,186565.22610968945,0.23963605388497977
Vila Santa Inês,234499.5,0.0,-1.0
Vila Santa Isabel,482999.0,246239.40918714306,-0.49018650310426515
Vila Santa Izabel,489999.0,0.0,-1.0
Vila Santa Lúcia,525000.0,0.0,-1.0
Vila Santa Maria,339500.0,300148.69731239264,-0.11590958081769476
Vila Santa Teresa,174300.0,0.0,-1.0
Vila Santa Teresa (Zona Leste),455000.0,0.0,-1.0
Vila Santa Teresa (Zona Sul),267750.0,244173.84589674664,-0.08805286313073146
Vila Santa Teresinha,188650.0,0.0,-1.0
Vila Santa Terezinha (Zona Norte),189000.0,266520.98090518854,0.41016392013327274
Vila Santa Virginia,392000.0,258070.80435399825,-0.34165611134184126
Vila Santana,252664.0,321099.9089024185,0.2708573793750535
Vila Santista,270900.0,0.0,-1.0
Vila Santo Antônio,475999.0,0.0,-1.0
Vila Santo Estefano,560000.0,0.0,-1.0
Vila Santo Estevão,630000.0,617764.1176434319,-0.01942203548661603
Vila Santo Estéfano,500499.0,426236.730314348,-0.1483764596645587
Vila Santo Henrique,185500.0,0.0,-1.0
Vila Santos,371000.0,293731.91941522993,-0.20826975898859856
Vila Sao Domingos,315000.0,0.0,-1.0
Vila Sao Francisco,439249.5,419776.0771911768,-0.04433339778149592
Vila Sao Francisco (Zona Sul),332500.0,0.0,-1.0
Vila Sao Geraldo,263900.0,0.0,-1.0
Vila Sao Jose,693000.0,0.0,-1.0
Vila Sao Luis,496999.0,0.0,-1.0
Vila Sao Luis(Zona Oeste),524300.0,0.0,-1.0
Vila Sao Paulo,307300.0,717826.8838445296,1.3359156649675548
Vila Sao Pedro,325500.0,0.0,-1.0
Vila Sao Silvestre (Zona Leste),525000.0,457573.2691818341,-0.1284318682250779
Vila Sao Vicente,770000.0,0.0,-1.0
Vila Sapopemba,351400.0,0.0,-1.0
Vila Serralheiro,336000.0,0.0,-1.0
Vila Silva Teles,1152200.0,0.0,-1.0
Vila Silvia,269499.5,224206.72266229804,-0.1680625653765664
Vila Sinhá,350000.0,0.0,-1.0
Vila Siqueira,217000.0,0.0,-1.0
Vila Siqueira (Zona Norte),244999.0,283128.20362429076,0.15563003777276951
Vila Sirene,350000.0,0.0,-1.0
Vila Siria,266000.0,0.0,-1.0
Vila Socorro,206500.0,0.0,-1.0
Vila Sofia,385000.0,380292.53590375424,-0.012227179470768235
Vila Sonia,451500.0,414004.01096770965,-0.08304759475590329
Vila Souza,297500.0,237833.20031804068,-0.20056067119986332
Vila Sulina,840000.0,0.0,-1.0
Vila Suzana,525000.0,468443.6887267262,-0.10772630718718812
Vila São Francisco,840000.0,452849.86214600527,-0.4608930212547556
Vila São Francisco (Zona Sul),398046.0,0.0,-1.0
Vila São Geraldo,332500.0,0.0,-1.0
Vila São José,411600.0,442251.8341409136,0.07446995661057731
Vila São José‎,448000.0,233658.35672654636,-0.4784411680211018
Vila São Luís(Zona Oeste),468999.0,0.0,-1.0
Vila São Nicolau,311500.0,0.0,-1.0
Vila São Paulo,301000.0,0.0,-1.0
Vila São Pedro,442749.5,483361.7736041512,0.09172742962815583
Vila São Silvestre,430500.0,258626.20278781038,-0.3992422699470142
Vila São Silvestre (Zona Leste),266000.0,0.0,-1.0
Vila São Vicente,456750.0,355726.7698714451,-0.22117839108605342
Vila Sílvia,154000.0,188037.56060241608,0.2210231207949096
Vila Sônia,455000.0,411402.36024700844,-0.09581898846811332
Vila Talarico,258999.0,203451.35156647034,-0.21447051314302235
Vila Taquari,273000.0,193702.73717239723,-0.2904661642036731
Vila Teresinha,315000.0,0.0,-1.0
Vila Tiradentes,322000.0,399736.5265477183,0.2414177843096843
Vila Tolstoi,346500.0,0.0,-1.0
Vila Tramontano,1400000.0,376471.07490386954,-0.7310920893543789
Vila Uberabinha,910000.0,1020374.8279427371,0.12129101971729361
Vila Uniao(Zona Norte),420000.0,0.0,-1.0
Vila Universitaria,273000.0,0.0,-1.0
Vila Universitária,371000.0,0.0,-1.0
Vila União,560000.0,0.0,-1.0
Vila União (Zona Leste),220500.0,0.0,-1.0
Vila Vera,336000.0,347516.24774867645,0.034274546871060796
Vila Verde,287000.0,0.0,-1.0
Vila Vermelha,383250.0,345131.3085459284,-0.09946168676861478
Vila Virginia,315000.0,0.0,-1.0
Vila Vitorio Mazzei,213500.0,273684.2272305984,0.2818933359746998
Vila Vitório Mazzei,489999.0,287764.06724988343,-0.4127251948475743
Vila Yara,278565.0,0.0,-1.0
Vila Yolanda,98687.0,0.0,-1.0
Vila Zat,322000.0,280484.7478818814,-0.12892935440409492
Vila Zefira,154000.0,0.0,-1.0
Vila Zelina,455000.0,381399.2036716763,-0.16175999193038182
Vila Zilda,381500.0,389185.1776159081,0.020144633331344863
Vila Zulmira,315000.0,0.0,-1.0
Vila da Paz,217000.0,0.0,-1.0
Vila da Saúde,448000.0,442809.6335611167,-0.01158563937250734
Vila das Belezas,189000.0,195451.62952398777,0.03413560594702525
Vila das Merces,278590.5,343641.165480101,0.23349922369966314
Vila das Mercês,301000.0,324069.7379317651,0.07664364761383746
Vila do Bosque,489999.0,0.0,-1.0
Vila do Castelo,384300.0,0.0,-1.0
Vila do Encontro,279073.5,0.0,-1.0
Vila dos Andradas,240099.5,0.0,-1.0
Vila dos Andrades,465149.5,0.0,-1.0
Vila dos Minérios,244999.0,0.0,-1.0
Vila dos Remedios,297499.5,298212.13819582557,0.0023954265329035884
Vila dos Remédios,332500.0,0.0,-1.0
Vila rica,280000.0,0.0,-1.0
Vila Água Funda,350000.0,0.0,-1.0
Villaggio Panamby,1400000.0,667611.3386368728,-0.5231347581165194
Vl Amélia,197400.0,0.0,-1.0
Vl Argentina,332500.0,0.0,-1.0
Vl Bertioga,297500.0,0.0,-1.0
Vl Firmiano,815500.0,0.0,-1.0
Vl M Velho,332500.0,0.0,-1.0
Vl Madalena,665000.0,848507.7531998437,0.27595150857119344
Vl Mariana,420000.0,0.0,-1.0
Vl Mascote,266000.0,0.0,-1.0
Vl Monumento/Ipiran,787500.0,0.0,-1.0
Vl Paranagua,227499.5,0.0,-1.0
Vl Pompeia,667800.0,885596.6849333897,0.32614058839980475
Vl R Feijo,489999.0,1086689.205193543,1.217737597818655
Vl. Iza,333900.0,0.0,-1.0
Vl. Mariana,630000.0,0.0,-1.0
Vl. Mazzei,210000.0,0.0,-1.0
Vl. Monte Alegre,315000.0,0.0,-1.0
Vl. Nova Conceic,619500.0,0.0,-1.0
Vl. Pauliceia,420000.0,0.0,-1.0
Vl. Prudente,268450.0,718358.959731161,1.675950678827197
Várzea da Barra Funda,587657.0,682096.3204340369,0.1607048336598338
Várzea de Baixo,651000.0,980275.5442678588,0.5057996071702902
itaim,2152500.0,0.0,-1.0
vila prudente,175000.0,0.0,-1.0
Água Branca,420000.0,457840.1607734316,0.09009562088912282
Água Fria,560000.0,458455.4530345257,-0.1813295481526327
Água Funda,376249.5,342449.12327733985,-0.08983500768149899
Água Rasa,559300.0,462766.7165636379,-0.17259660904051866
